rnn_type,lr,num_layers,hidden_size,dropout,optimizer,loss,acc,f1,training_time
gru,0.0001,4,150,0.2,sgd,0.6930939171995435,0.5091743119266054,0.0,168.06222438812256
gru,0.0001,4,150,0.5,adam,0.9220573002738612,0.6731651376146789,0.5887445887445888,243.6457326412201
gru,0.0001,4,150,0.5,rmsprop,0.9659198309694018,0.6903669724770642,0.6301369863013698,201.99825739860535
gru,0.0001,4,150,0.5,sgd,0.6936719119548798,0.5091743119266054,0.0,166.2712366580963
gru,0.0001,4,150,0.8,adam,0.9517741277813911,0.6995412844036697,0.6623711340206185,239.35099840164185
gru,0.0001,4,150,0.8,rmsprop,1.1668016210730587,0.7018348623853211,0.6524064171122995,200.3450472354889
gru,0.0001,4,150,0.8,sgd,0.6931104617459434,0.5091743119266054,0.0,166.43811416625977
gru,0.0001,4,200,0.2,adam,1.4871949034609966,0.7087155963302753,0.6530054644808743,260.533766746521
gru,0.0001,4,200,0.2,rmsprop,1.1767167592687267,0.7213302752293578,0.7040194884287454,225.6366903781891
gru,0.0001,4,200,0.2,sgd,0.6930909476109913,0.5091743119266054,0.0,186.97825241088867
gru,0.0001,4,200,0.5,adam,1.6734542225354485,0.7224770642201835,0.6638888888888889,260.4977045059204
gru,0.0001,4,200,0.5,rmsprop,1.5463510215548533,0.7305045871559633,0.7036569987389659,225.80724930763245
gru,0.0001,4,200,0.5,sgd,0.6932404296738761,0.5091743119266054,0.0,186.22855257987976
gru,0.0001,4,200,0.8,adam,1.624105008052928,0.713302752293578,0.6556473829201102,260.56985807418823
gru,0.0001,4,200,0.8,rmsprop,1.5992858867560114,0.7155963302752294,0.6565096952908587,225.82471370697021
gru,0.0001,4,200,0.8,sgd,0.6934995119060788,0.5091743119266054,0.0,186.23303961753845
gru,0.0001,4,400,0.2,adam,1.7672390973395002,0.7121559633027523,0.6675496688741722,502.1199746131897
gru,0.0001,4,400,0.2,rmsprop,1.6580526420314396,0.7373853211009175,0.70828025477707,458.9525113105774
gru,0.0001,4,400,0.2,sgd,0.6934102539505277,0.5091743119266054,0.0,393.9329209327698
gru,0.0001,4,400,0.5,adam,1.9164349394185203,0.7419724770642202,0.7043363994743759,506.6040232181549
gru,0.0001,4,400,0.5,rmsprop,2.05934435049338,0.7477064220183486,0.725,474.54793787002563
gru,0.0001,4,400,0.5,sgd,0.6936823278665543,0.5091743119266054,0.0,376.8970584869385
gru,0.0001,4,400,0.8,adam,1.728083132519844,0.75,0.7328431372549019,502.35207414627075
gru,0.0001,4,400,0.8,rmsprop,2.27759593299457,0.7350917431192661,0.6996098829648895,452.2799277305603
gru,0.0001,4,400,0.8,sgd,0.6932813291038785,0.5091743119266054,0.0,401.4821367263794
gru,1e-05,2,150,0.2,adam,0.8736492336860725,0.5160550458715596,0.027649769585253458,175.37334418296814
gru,1e-05,2,150,0.2,rmsprop,0.6737764296787125,0.5091743119266054,0.0,139.70653986930847
gru,1e-05,2,150,0.2,sgd,0.6929379935775485,0.5091743119266054,0.0,105.41948223114014
gru,1e-05,2,150,0.5,adam,0.6908587153468814,0.5091743119266054,0.0,168.60044598579407
gru,1e-05,2,150,0.5,rmsprop,0.6937210794006076,0.5091743119266054,0.0,139.87737274169922
gru,1e-05,2,150,0.5,sgd,0.6932254199470792,0.5091743119266054,0.0,105.54043889045715
gru,1e-05,2,150,0.8,adam,0.6942601416792188,0.5091743119266054,0.0,168.15821933746338
gru,1e-05,2,150,0.8,rmsprop,0.6936724654265812,0.5091743119266054,0.0,139.84527158737183
gru,1e-05,2,150,0.8,sgd,0.6932256604943957,0.5091743119266054,0.0,105.44261503219604
gru,1e-05,2,200,0.2,adam,0.888659234557833,0.7614678899082569,0.7438423645320197,179.7800109386444
gru,1e-05,2,200,0.2,rmsprop,0.938376706625734,0.7431192660550459,0.7192982456140351,153.10304999351501
gru,1e-05,2,200,0.2,sgd,0.6939849321331296,0.5091743119266054,0.0,116.52523231506348
gru,1e-05,2,200,0.5,adam,0.8514890181166785,0.7362385321100917,0.7058823529411765,180.11109018325806
gru,1e-05,2,200,0.5,rmsprop,0.8241489393902677,0.6811926605504587,0.5935672514619883,152.8050127029419
gru,1e-05,2,200,0.5,sgd,0.6937955021858215,0.5091743119266054,0.0,117.17225098609924
gru,1e-05,2,200,0.8,adam,0.6925831309386662,0.5091743119266054,0.0,179.90594267845154
gru,1e-05,2,200,0.8,rmsprop,0.6931857296398708,0.5091743119266054,0.0,153.222154378891
gru,1e-05,2,200,0.8,sgd,0.6929426831858498,0.5091743119266054,0.0,116.946120262146
gru,1e-05,2,400,0.2,adam,1.3881821438137973,0.7545871559633027,0.7415458937198067,302.0981287956238
gru,1e-05,2,400,0.2,rmsprop,1.743194236287049,0.7534403669724771,0.7254150702426565,273.31893658638
gru,1e-05,2,400,0.2,sgd,0.6933175921440125,0.5091743119266054,0.0,219.9571990966797
gru,1e-05,2,400,0.5,adam,1.597892841058118,0.7431192660550459,0.7013333333333334,296.73422861099243
gru,1e-05,2,400,0.5,rmsprop,1.6704475741966494,0.7522935779816514,0.7223650385604113,271.6373100280762
gru,1e-05,2,400,0.5,sgd,0.6933294002498899,0.5091743119266054,0.0,207.7576620578766
gru,1e-05,2,400,0.8,adam,1.6402813182046105,0.7362385321100917,0.6941489361702128,304.35570430755615
gru,1e-05,2,400,0.8,rmsprop,1.698121349061174,0.7557339449541285,0.7279693486590039,272.9278402328491
gru,1e-05,2,400,0.8,sgd,0.6934140026569366,0.5091743119266054,0.0,208.4627764225006
gru,1e-05,3,150,0.2,adam,1.1488494825150286,0.7339449541284404,0.7033248081841432,198.06193447113037
gru,1e-05,3,150,0.2,rmsprop,0.9117004360471453,0.7557339449541285,0.7360594795539034,171.40612936019897
gru,1e-05,3,150,0.2,sgd,0.6931108768497195,0.5091743119266054,0.0,135.26631498336792
gru,1e-05,3,150,0.5,adam,0.7637505249253341,0.7603211009174312,0.7403726708074534,198.1067669391632
gru,1e-05,3,150,0.5,rmsprop,0.9227819618369851,0.7029816513761468,0.6495263870094723,171.46351552009583
gru,1e-05,3,150,0.5,sgd,0.6943886535508292,0.5091743119266054,0.0,135.1809561252594
gru,1e-05,3,150,0.8,adam,0.6927765756845474,0.5091743119266054,0.0,198.4452452659607
gru,1e-05,3,150,0.8,rmsprop,0.6948390049593789,0.5091743119266054,0.0,171.56585884094238
gru,1e-05,3,150,0.8,sgd,0.6931664539234978,0.5091743119266054,0.0,135.72010731697083
gru,1e-05,3,200,0.2,adam,1.3603639772960119,0.7534403669724771,0.7295597484276729,217.8974347114563
gru,1e-05,3,200,0.2,rmsprop,1.6932220139673777,0.7098623853211009,0.654843110504775,188.1500701904297
gru,1e-05,3,200,0.2,sgd,0.6931555782045636,0.5091743119266054,0.0,152.77261996269226
gru,1e-05,3,200,0.5,adam,1.415261532196642,0.7362385321100917,0.6997389033942559,217.77147340774536
gru,1e-05,3,200,0.5,rmsprop,1.2657616159745626,0.7465596330275229,0.7206068268015171,187.94063544273376
gru,1e-05,3,200,0.5,sgd,0.6944329419306347,0.5091743119266054,0.0,152.5216565132141
gru,1e-05,3,200,0.8,adam,0.7545369528234005,0.7431192660550459,0.7052631578947368,217.72400188446045
gru,1e-05,3,200,0.8,rmsprop,0.6513709106615612,0.5103211009174312,0.009280742459396751,187.8525640964508
gru,1e-05,3,200,0.8,sgd,0.693131508571761,0.5091743119266054,0.0,152.4043538570404
gru,1e-05,3,400,0.2,adam,1.8593022767454386,0.7488532110091743,0.7181467181467182,391.0693483352661
gru,1e-05,3,400,0.2,rmsprop,1.7550111575983465,0.7614678899082569,0.748792270531401,373.35527539253235
gru,1e-05,3,400,0.2,sgd,0.6932245045900345,0.5091743119266054,0.0,318.22913241386414
gru,1e-05,3,400,0.5,adam,1.813925948526178,0.7339449541284404,0.6923076923076923,452.35839915275574
gru,1e-05,3,400,0.5,rmsprop,1.900150863237546,0.7408256880733946,0.710997442455243,348.66115617752075
gru,1e-05,3,400,0.5,sgd,0.6931075922080449,0.5091743119266054,0.0,307.7211208343506
gru,1e-05,3,400,0.8,adam,1.5780336622680937,0.7511467889908257,0.7235668789808917,404.4959125518799
gru,1e-05,3,400,0.8,rmsprop,1.9427172298144018,0.7396788990825688,0.7009222661396575,359.3028812408447
gru,1e-05,3,400,0.8,sgd,0.6932767459324428,0.5091743119266054,0.0,291.7912690639496
gru,1e-05,4,150,0.2,adam,1.3270328475960664,0.7557339449541285,0.7340823970037453,240.15218043327332
gru,1e-05,4,150,0.2,rmsprop,1.3844702020287514,0.7350917431192661,0.6972477064220184,199.68981099128723
gru,1e-05,4,150,0.2,sgd,0.6930091593946729,0.5091743119266054,0.0,165.58640384674072
gru,1e-05,4,150,0.5,adam,1.1534540179584707,0.7465596330275229,0.7247820672478207,240.23010635375977
gru,1e-05,4,150,0.5,rmsprop,1.0548370842422758,0.7431192660550459,0.7135549872122762,200.14945316314697
gru,1e-05,4,150,0.5,sgd,0.6935766892773765,0.5091743119266054,0.0,165.25464010238647
gru,1e-05,4,150,0.8,adam,0.6823480533702033,0.5091743119266054,0.0,239.67120838165283
gru,1e-05,4,150,0.8,rmsprop,0.6927421944481986,0.5091743119266054,0.0,199.9991898536682
gru,1e-05,4,150,0.8,sgd,0.6932125219276973,0.5091743119266054,0.0,166.2069787979126
gru,1e-05,4,200,0.2,adam,1.432398819115146,0.7408256880733946,0.7182044887780549,262.72144174575806
gru,1e-05,4,200,0.2,rmsprop,1.4006858148745127,0.7660550458715596,0.76,224.57390332221985
gru,1e-05,4,200,0.2,sgd,0.6932397037744522,0.5091743119266054,0.0,186.12419724464417
gru,1e-05,4,200,0.5,adam,1.3454767327223505,0.7637614678899083,0.7437810945273632,262.2914035320282
gru,1e-05,4,200,0.5,rmsprop,1.6085157894662447,0.7362385321100917,0.6891891891891891,224.2531967163086
gru,1e-05,4,200,0.5,sgd,0.6935048614229474,0.5091743119266054,0.0,185.14817929267883
gru,1e-05,4,200,0.8,adam,0.8969571366906166,0.7740825688073395,0.7711962833914053,262.6259365081787
gru,1e-05,4,200,0.8,rmsprop,0.7463880133415971,0.7190366972477065,0.6592489568845619,224.1076169013977
gru,1e-05,4,200,0.8,sgd,0.6931758501699993,0.5091743119266054,0.0,186.20063281059265
gru,1e-05,4,400,0.2,adam,1.9816432946494646,0.7236238532110092,0.6756393001345895,497.61830282211304
gru,1e-05,4,400,0.2,rmsprop,2.1882996750729427,0.7431192660550459,0.7083333333333334,453.8072102069855
gru,1e-05,4,400,0.2,sgd,0.6932952212435859,0.5091743119266054,0.0,395.32319140434265
gru,1e-05,4,400,0.5,adam,1.8453566218959168,0.7431192660550459,0.7164556962025317,508.28886556625366
gru,1e-05,4,400,0.5,rmsprop,1.74658178428321,0.7603211009174312,0.7460510328068044,521.80952501297
gru,1e-05,4,400,0.5,sgd,0.6936258290495191,0.5091743119266054,0.0,373.5476875305176
gru,1e-05,4,400,0.8,adam,1.7686578226940972,0.7282110091743119,0.6869220607661823,504.7100102901459
gru,1e-05,4,400,0.8,rmsprop,1.852243287222726,0.7362385321100917,0.7020725388601037,445.3154127597809
gru,1e-05,4,400,0.8,sgd,0.6932604355471474,0.5091743119266054,0.0,392.2875597476959
lstm,0.001,2,150,0.2,adam,1.4741703043026584,0.7236238532110092,0.6712141882673943,180.73888397216797
lstm,0.001,2,150,0.2,rmsprop,1.5081519288796699,0.7717889908256881,0.757020757020757,146.31480240821838
lstm,0.001,2,150,0.2,sgd,0.693985885807446,0.5091743119266054,0.0,111.35412001609802
lstm,0.001,2,150,0.5,adam,1.392501552921853,0.7522935779816514,0.73,181.00067734718323
lstm,0.001,2,150,0.5,rmsprop,1.7293543797651572,0.7557339449541285,0.7327478042659975,146.21866130828857
lstm,0.001,2,150,0.5,sgd,0.6939208975860051,0.5091743119266054,0.0,111.25304841995239
lstm,0.001,2,150,0.8,adam,2.079553763781275,0.7626146788990825,0.761795166858458,180.7564971446991
lstm,0.001,2,150,0.8,rmsprop,1.7350629227502006,0.7580275229357798,0.7298335467349552,146.18548321723938
lstm,0.001,2,150,0.8,sgd,0.6937676242419651,0.5091743119266054,0.0,111.43442964553833
lstm,0.001,2,200,0.2,adam,1.566066532262734,0.7591743119266054,0.7523584905660378,196.66387152671814
lstm,0.001,2,200,0.2,rmsprop,2.2292616981680373,0.7580275229357798,0.737888198757764,162.61289167404175
lstm,0.001,2,200,0.2,sgd,0.693838832633836,0.5091743119266054,0.0,125.9284291267395
lstm,0.001,2,200,0.5,adam,1.7129150782711804,0.7339449541284404,0.6947368421052632,196.97968101501465
lstm,0.001,2,200,0.5,rmsprop,1.887221599831329,0.7557339449541285,0.7360594795539034,162.17995429039001
lstm,0.001,2,200,0.5,sgd,0.6941053888627461,0.5091743119266054,0.0,125.0572681427002
lstm,0.001,2,200,0.8,adam,1.6671714840756198,0.7672018348623854,0.7503075030750308,198.3298270702362
lstm,0.001,2,200,0.8,rmsprop,2.0790801726626733,0.7477064220183486,0.7157622739018088,161.69266319274902
lstm,0.001,2,200,0.8,sgd,0.6935445325715202,0.5091743119266054,0.0,126.12201690673828
lstm,0.001,2,400,0.2,adam,2.1641683791375335,0.7580275229357798,0.7398273736128237,395.37751507759094
lstm,0.001,2,400,0.2,rmsprop,2.466325283050537,0.7522935779816514,0.7216494845360825,335.85844564437866
lstm,0.001,2,400,0.2,sgd,0.694172088588987,0.5091743119266054,0.0,277.09989047050476
lstm,0.001,2,400,0.5,adam,2.0302996656724384,0.7557339449541285,0.7473309608540926,394.29443430900574
lstm,0.001,2,400,0.5,rmsprop,2.4690191809620177,0.768348623853211,0.7566265060240964,353.2433795928955
lstm,0.001,2,400,0.5,sgd,0.6936257439000266,0.5091743119266054,0.0,278.3248567581177
lstm,0.001,2,400,0.8,adam,1.9314503350326828,0.7717889908256881,0.7587878787878788,393.82299876213074
lstm,0.001,2,400,0.8,rmsprop,1.9296037373798234,0.7270642201834863,0.6619318181818182,341.76052808761597
lstm,0.001,2,400,0.8,sgd,0.6939427746193749,0.5091743119266054,0.0,279.42949962615967
lstm,0.001,3,150,0.2,adam,1.914244772600276,0.7534403669724771,0.7275031685678074,214.78755044937134
lstm,0.001,3,150,0.2,rmsprop,1.8138230272701807,0.7614678899082569,0.7298701298701299,177.76666402816772
lstm,0.001,3,150,0.2,sgd,0.6937383945499148,0.5091743119266054,0.0,142.41897082328796
lstm,0.001,3,150,0.5,adam,1.544055097981722,0.7660550458715596,0.7707865168539326,214.4139325618744
lstm,0.001,3,150,0.5,rmsprop,1.838518953179508,0.7775229357798165,0.7679425837320574,177.81111407279968
lstm,0.001,3,150,0.5,sgd,0.6938386687210628,0.5091743119266054,0.0,142.50681114196777
lstm,0.001,3,150,0.8,adam,1.6700471348553296,0.7591743119266054,0.7361809045226131,214.01225686073303
lstm,0.001,3,150,0.8,rmsprop,2.4258305533595768,0.7442660550458715,0.7030625832223701,177.84537148475647
lstm,0.001,3,150,0.8,sgd,0.6941554503781455,0.5091743119266054,0.0,142.3943111896515
lstm,0.001,3,200,0.2,adam,1.5988173655101232,0.7522935779816514,0.7326732673267327,240.61127161979675
lstm,0.001,3,200,0.2,rmsprop,2.493499319791486,0.7694954128440367,0.7615658362989324,200.18221378326416
lstm,0.001,3,200,0.2,sgd,0.6938575676509312,0.5091743119266054,0.0,164.91119480133057
lstm,0.001,3,200,0.5,adam,1.7593565476459585,0.7637614678899083,0.7599067599067599,239.7375671863556
lstm,0.001,3,200,0.5,rmsprop,2.4392586265278817,0.7694954128440367,0.7769145394006659,200.24989485740662
lstm,0.001,3,200,0.5,sgd,0.6936710114989962,0.5091743119266054,0.0,165.92855405807495
lstm,0.001,3,200,0.8,adam,1.7714756384645756,0.7603211009174312,0.7364438839848676,240.40971732139587
lstm,0.001,3,200,0.8,rmsprop,3.047266749399,0.7729357798165137,0.7648456057007126,199.7581615447998
lstm,0.001,3,200,0.8,sgd,0.6935790543045316,0.5091743119266054,0.0,165.5287959575653
lstm,0.001,3,400,0.2,adam,1.8948850743472576,0.7649082568807339,0.7341115434500648,526.450933933258
lstm,0.001,3,400,0.2,rmsprop,2.100801054920469,0.7694954128440367,0.752157829839704,509.42772674560547
lstm,0.001,3,400,0.2,sgd,0.693885230592319,0.5091743119266054,0.0,389.9797625541687
lstm,0.001,3,400,0.5,adam,2.3288450236468634,0.7580275229357798,0.7345911949685534,492.6264612674713
lstm,0.001,3,400,0.5,rmsprop,2.266150520316192,0.7580275229357798,0.7642458100558659,471.7496302127838
lstm,0.001,3,400,0.5,sgd,0.6936433187552861,0.5091743119266054,0.0,415.27920722961426
lstm,0.001,3,400,0.8,adam,2.1763224559170857,0.7465596330275229,0.709592641261498,542.7988038063049
lstm,0.001,3,400,0.8,rmsprop,2.904059196672798,0.7717889908256881,0.7628128724672228,504.97561049461365
lstm,0.001,3,400,0.8,sgd,0.6940933870417731,0.5091743119266054,0.0,415.07454013824463
lstm,0.001,4,150,0.2,adam,1.8420710527820379,0.7626146788990825,0.7639680729760547,250.74664902687073
lstm,0.001,4,150,0.2,rmsprop,2.1651470068443035,0.7706422018348624,0.7630331753554502,209.1303951740265
lstm,0.001,4,150,0.2,sgd,0.693768247961998,0.5091743119266054,0.0,174.67006826400757
lstm,0.001,4,150,0.5,adam,1.989732299532209,0.7603211009174312,0.7454323995127893,250.11833548545837
lstm,0.001,4,150,0.5,rmsprop,1.8954570176345962,0.7350917431192661,0.6907630522088354,209.1950330734253
lstm,0.001,4,150,0.5,sgd,0.6939744523593357,0.5091743119266054,0.0,174.29105710983276
lstm,0.001,4,150,0.8,adam,1.7917572901081127,0.7637614678899083,0.7547619047619047,248.95316219329834
lstm,0.001,4,150,0.8,rmsprop,2.3183444420407926,0.7798165137614679,0.7757009345794392,208.51192045211792
lstm,0.001,4,150,0.8,sgd,0.6936938869101661,0.5091743119266054,0.0,174.03516721725464
lstm,0.001,4,200,0.2,adam,1.6541582512685895,0.7672018348623854,0.75453446191052,282.26153659820557
lstm,0.001,4,200,0.2,rmsprop,1.999000174658639,0.783256880733945,0.7779083431257344,243.02705574035645
lstm,0.001,4,200,0.2,sgd,0.6940437299864632,0.5091743119266054,0.0,202.4470829963684
lstm,0.001,4,200,0.5,adam,1.6782937206527484,0.7614678899082569,0.7603686635944701,280.1040096282959
lstm,0.001,4,200,0.5,rmsprop,3.1401222188162916,0.7442660550458715,0.7270501835985312,242.09510445594788
lstm,0.001,4,200,0.5,sgd,0.6940748606409345,0.5091743119266054,0.0,202.89620542526245
lstm,0.001,4,200,0.8,adam,1.7902500544275557,0.7637614678899083,0.745049504950495,278.9964315891266
lstm,0.001,4,200,0.8,rmsprop,2.201557658730183,0.7545871559633027,0.727735368956743,243.94990491867065
lstm,0.001,4,200,0.8,sgd,0.6943146628992898,0.5091743119266054,0.0,204.1168303489685
lstm,0.001,4,400,0.2,adam,1.5473198592662811,0.7660550458715596,0.7582938388625592,682.0189893245697
lstm,0.001,4,400,0.2,rmsprop,2.2412276874695505,0.7408256880733946,0.7064935064935065,629.6949243545532
lstm,0.001,4,400,0.2,sgd,0.693831375667027,0.5091743119266054,0.0,581.0925712585449
lstm,0.001,4,400,0.5,adam,1.8558005030666078,0.7534403669724771,0.7211413748378729,679.9494490623474
lstm,0.001,4,400,0.5,rmsprop,3.2883225913558687,0.7488532110091743,0.7181467181467182,634.9366309642792
lstm,0.001,4,400,0.5,sgd,0.6936630415064948,0.5091743119266054,0.0,517.2670204639435
lstm,0.001,4,400,0.8,adam,1.7335486068124217,0.7488532110091743,0.7491408934707904,677.0655586719513
lstm,0.001,4,400,0.8,rmsprop,2.618844223873956,0.7637614678899083,0.7547619047619047,662.0535845756531
lstm,0.001,4,400,0.8,sgd,0.6940755588667733,0.5091743119266054,0.0,590.4393050670624
lstm,0.0001,2,150,0.2,adam,2.136313255344118,0.7649082568807339,0.7478474784747847,174.65838861465454
